,id_j,id_c,prediction,gender_c_agg_perceived_foreign_c,gender_c,agg_perceived_foreign_c,fitness_experience_fair,fitness_education_fair,fitness_skills_fair,score_fair,rank
0,1,2164,1.3319891445129741,ManNo,Man,No,0.09400159089801854,0.22133207748833542,0.7723063297914378,1.2544395768454761,1
1,1,657,1.3319891445129741,WomanNo,Woman,No,-0.4056178999476509,-0.23952817075404348,1.9270428298281774,1.1948770159983273,2
2,1,2115,1.3319891445129741,ManNo,Man,No,-0.8666972328507834,-0.6360160764867128,2.842280550647864,1.206819404736839,3
3,1,607,1.3319891445129741,ManNo,Man,No,-0.44340516999628415,-0.2551959791454458,1.9331406891106075,1.2150712202752534,4
4,1,524,1.3319891445129741,WomanNo,Woman,No,-0.5358676934954268,-0.38351563997559973,2.4523377823241304,1.0593329959182773,5
5,1,621,1.3319891445129741,ManNo,Man,No,-1.0574956671021298,-0.8477179880253272,3.484968891007561,1.1355455826785092,6
6,1,584,1.3319891445129741,ManYes,Man,Yes,-0.6023917137776166,-0.4153027940020406,2.433251524188712,1.1256525992219077,7
7,1,638,0.7215383450231772,WomanNo,Woman,No,-0.19854496325880333,-0.2546467078742518,2.8636515539560103,0.554484143627569,8
8,1,633,0.7215383450231772,WomanNo,Woman,No,-0.7798475881253432,-0.6418657449140891,3.1798492579405693,0.9948478423538673,9
9,1,633,0.7215383450231772,WomanNo,Woman,No,-0.7798475881253432,-0.6418657449140891,3.1798492579405693,0.9948478423538673,10
10,1,635,0.7215383450231772,ManNo,Man,No,0.0049184598802276495,-0.008760947844770762,2.1159417823645374,0.6643536553325728,11
11,1,637,0.7215383450231772,WomanNo,Woman,No,-0.39926114149698594,-0.3677749394215439,2.8623238043218877,0.7468941604341962,12
12,1,576,0.7215383450231772,ManNo,Man,No,-0.16993933597342817,-0.17494654965011378,2.531207350221476,0.6487518574448519,13
13,1,638,0.7215383450231772,WomanNo,Woman,No,-0.30438529212568916,-0.3142343046876271,2.863059638384812,0.6560404437300082,14
14,1,638,0.7215383450231772,WomanNo,Woman,No,-0.30438529212568916,-0.3142343046876271,2.863059638384812,0.6560404437300082,15
15,1,644,0.7215383450231772,WomanNo,Woman,No,0.29414232038938665,0.2259023100533737,1.6589674214363328,0.5905221070211477,16
16,1,647,0.7215383450231772,WomanNo,Woman,No,0.11312775309432041,0.04818702809870741,2.1159125156515275,0.5685828918434219,17
17,1,648,0.7215383450231772,ManYes,Man,Yes,-0.2348106363917942,-0.13557265610802025,2.0228264278945822,0.9481953586731745,18
18,1,652,0.7215383450231772,WomanNo,Woman,No,0.05663303238353147,0.017506269919120646,2.1051666012697625,0.6282114631147616,19
19,1,654,0.7215383450231772,WomanNo,Woman,No,-0.12544643715736323,-0.15283940694057502,2.5111233298252644,0.6290900428580775,20
20,1,625,0.7215383450231772,WomanNo,Woman,No,-0.011977195435016911,-0.08997957657871924,2.5201480811029318,0.5163405470052973,21
21,1,611,0.7215383450231772,WomanNo,Woman,No,-0.4141795530790131,-0.3138718357247477,2.479736203822086,0.9220062520320517,22
22,1,618,0.7215383450231772,ManYes,Man,Yes,-0.1771951824905544,-0.17736711686362808,2.505575685906758,0.6756746004163893,23
